site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
2849,2014-01-05,12, 224/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,13, 246/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,14, 230/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,15, 240/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,17, 035/01.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,18, 041/02.2,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,19, 043/01.8,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,20, 050/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,21, 048/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,22, 039/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-05,23, 039/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
5816,2014-01-05,10, __/01.2,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,CIMIS,H,-99,Long Beach #2 
5816,2014-01-05,11, __/01.2,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,CIMIS,H,-99,Long Beach #2 
5816,2014-01-05,12, __/01.0,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,CIMIS,H,-99,Long Beach #2 
5816,2014-01-05,13, __/01.1,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,CIMIS,H,-99,Long Beach #2 
5816,2014-01-05,14, __/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,CIMIS,H,-99,Long Beach #2 
5816,2014-01-05,15, __/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,CIMIS,H,-99,Long Beach #2 
5816,2014-01-05,16, __/00.6,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,CIMIS,H,-99,Long Beach #2 
2899,2014-01-05,8, 038/02.7,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2014-01-05,9, 039/02.2,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2899,2014-01-05,10, 043/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Los Angeles-North Main Street 
2849,2014-01-06,0, 033/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,1, 031/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,2, 037/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,3,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,4, 043/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,5, 033/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,6, 037/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,7, 033/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,8, 042/01.3,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,9,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,10,CALM,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
2849,2014-01-06,12, 256/00.9,WINSPD_wd/ws,Meters/Second ( m/s ),0,y,AIRS,H,-99,Glendora-Laurel 
